trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
349.0,2009,2009-08-25,DEN,NE,2009.0,,,0.0,,
349.0,2009,2009-08-25,NE,DEN,,,,,HochRu20,Russ Hochstein
350.0,2009,2009-08-31,HOU,SD,,,,,JohnTr20,Travis Johnson
350.0,2009,2009-08-31,SD,HOU,2010.0,6.0,197.0,0.0,HollTr00,Trindon Holliday
351.0,2009,2009-09-01,CAR,CLE,2009.0,3.0,,0.0,,
351.0,2009,2009-09-01,CLE,CAR,,,,,LeonLo99,Louis Leonard
352.0,2009,2009-09-01,ATL,STL,2010.0,7.0,226.0,0.0,SelvGe99,George Selvie
352.0,2009,2009-09-01,STL,ATL,,,,,HillTy20,Tye Hill
353.0,2009,2009-09-04,BUF,DET,,,,,SimpKo20,Ko Simpson
353.0,2009,2009-09-04,DET,BUF,2010.0,7.0,209.0,0.0,BrowLe00,Levi Brown
354.0,2009,2009-09-05,BAL,GB,,,,,MartDe22,Derrick Martin
354.0,2009,2009-09-05,GB,BAL,,,,,MollTo20,Tony Moll
355.0,2009,2009-09-05,NE,NO,,,,,ThomDa02,David Thomas
355.0,2009,2009-09-05,NO,NE,2011.0,6.0,189.0,0.0,MohaMi00,Mike Mohamed
356.0,2009,2009-09-05,NE,NYG,2011.0,,,1.0,,
356.0,2009,2009-09-05,NYG,NE,,,,,MattMi00,Michael Matthews
357.0,2009,2009-09-06,DET,NYJ,,,,,OConKe00,Kevin O'Connell
357.0,2009,2009-09-06,NYJ,DET,2011.0,7.0,231.0,0.0,KearFr00,Frank Kearse
358.0,2009,2009-09-06,NE,OAK,,,,,SeymRi00,Richard Seymour
358.0,2009,2009-09-06,OAK,NE,2011.0,1.0,17.0,0.0,SoldNa00,Nate Solder
359.0,2009,2009-09-06,JAX,TB,2010.0,7.0,217.0,0.0,WatsDe99,Dekoda Watson
359.0,2009,2009-09-06,TB,JAX,,,,,McCoLu00,Luke McCown
360.0,2009,2009-09-22,BAL,NE,,,,,BurgPr99,Prescott Burgess
360.0,2009,2009-09-22,NE,BAL,2009.0,3.0,,0.0,,
361.0,2009,2009-09-29,KC,MIA,,,,,ThigTy00,Tyler Thigpen
361.0,2009,2009-09-29,MIA,KC,2009.0,3.0,,0.0,,
362.0,2009,2009-10-07,CLE,NYJ,,,,,EdwaBr00,Braylon Edwards
362.0,2009,2009-10-07,NYJ,CLE,,,,,StucCh20,Chansi Stuckey
362.0,2009,2009-10-07,NYJ,CLE,,,,,TrusJa99,Jason Trusnik
362.0,2009,2009-10-07,NYJ,CLE,2009.0,3.0,,0.0,,
363.0,2009,2009-10-17,CHI,TB,2010.0,2.0,42.0,0.0,GronRo00,Rob Gronkowski
363.0,2009,2009-10-17,TB,CHI,,,,,AdamGa99,Gaines Adams
364.0,2009,2009-10-20,CAR,KC,2009.0,3.0,,0.0,,
364.0,2009,2009-10-20,KC,CAR,,,,,TyleTa99,Tank Tyler
365.0,2009,2009-10-20,PHI,STL,,,,,GibsBr00,Brandon Gibson
365.0,2009,2009-10-20,PHI,STL,2009.0,3.0,,0.0,,
365.0,2009,2009-10-20,STL,PHI,,,,,WithWi20,Will Witherspoon
366.0,2010,2010-03-05,CLE,DET,,,,,WillCo21,Corey Williams
366.0,2010,2010-03-05,CLE,DET,2010.0,7.0,,0.0,,
366.0,2010,2010-03-05,DET,CLE,2010.0,5.0,146.0,0.0,ThomCa99,Cam Thomas
366.0,2010,2010-03-05,DET,CLE,2010.0,7.0,214.0,0.0,ShulMi01,Mickey Shuler
367.0,2010,2010-03-05,NYJ,SD,2010.0,7.0,,0.0,,
367.0,2010,2010-03-05,SD,NYJ,,,,,CromAn20,Antonio Cromartie
368.0,2010,2010-03-06,ARI,BAL,,,,,BoldAn00,Anquan Boldin
368.0,2010,2010-03-06,ARI,BAL,2010.0,5.0,157.0,0.0,JoneAr22,Arthur Jones
368.0,2010,2010-03-06,BAL,ARI,2010.0,3.0,88.0,0.0,RobeAn00,Andre Roberts
368.0,2010,2010-03-06,BAL,ARI,2010.0,4.0,123.0,0.0,WoodAl99,Al Woods
369.0,2010,2010-03-08,ARI,NYJ,2010.0,7.0,,0.0,,
369.0,2010,2010-03-08,ARI,NYJ,2010.0,4.0,124.0,0.0,NorwEr99,Eric Norwood
369.0,2010,2010-03-08,NYJ,ARI,,,,,RhodKe20,Kerry Rhodes
370.0,2010,2010-03-08,ATL,DET,,,,,HousCh99,Chris Houston
370.0,2010,2010-03-08,ATL,DET,2010.0,5.0,149.0,0.0,DaviHa21,Hall Davis
370.0,2010,2010-03-08,DET,ATL,2010.0,6.0,171.0,0.0,SchiSh99,Shann Schillinger
370.0,2010,2010-03-08,DET,ATL,2011.0,7.0,210.0,0.0,JackAn00,Andrew Jackson
371.0,2010,2010-03-09,CLE,SEA,2011.0,7.0,209.0,0.0,CulbJo00,Johnny Culbreath
371.0,2010,2010-03-09,SEA,CLE,,,,,WallSe00,Seneca Wallace
372.0,2010,2010-03-09,PHI,TB,,,,,BrowRe01,Reggie Brown
372.0,2010,2010-03-09,TB,PHI,2011.0,6.0,184.0,0.0,CartDa01,David Carter
373.0,2010,2010-03-15,CLE,DEN,,,,,QuinBr00,Brady Quinn
373.0,2010,2010-03-15,DEN,CLE,,,,,HillPe00,Peyton Hillis
373.0,2010,2010-03-15,DEN,CLE,2011.0,6.0,168.0,0.0,LoveDe00,Demarcus Love
373.0,2010,2010-03-15,DEN,CLE,2012.0,5.0,160.0,0.0,MillRy00,Ryan Miller
374.0,2010,2010-03-15,CLE,OAK,,,,,WimbKa20,Kamerion Wimbley
374.0,2010,2010-03-15,OAK,CLE,2010.0,3.0,85.0,0.0,McCoCo00,Colt McCoy
375.0,2010,2010-03-15,DET,SF,2010.0,7.0,,0.0,,
375.0,2010,2010-03-15,SF,DET,,,,,HillSh00,Shaun Hill
376.0,2010,2010-03-17,PHI,SEA,,,,,ClemCh23,Chris Clemons
376.0,2010,2010-03-17,PHI,SEA,2010.0,4.0,127.0,0.0,WilsE.99,E.J. Wilson
376.0,2010,2010-03-17,SEA,PHI,,,,,TappDa20,Darryl Tapp
377.0,2010,2010-03-18,SD,SEA,,,,,WhitCh02,Charlie Whitehurst
377.0,2010,2010-03-18,SD,SEA,2010.0,2.0,60.0,0.0,TateGo00,Golden Tate
377.0,2010,2010-03-18,SEA,SD,2010.0,2.0,40.0,0.0,MisiKo99,Koa Misi
377.0,2010,2010-03-18,SEA,SD,2011.0,3.0,89.0,0.0,WrigSh00,Shareece Wright
378.0,2010,2010-04-02,CLE,PHI,,,,,HallAl99,Alex Hall
378.0,2010,2010-04-02,CLE,PHI,2010.0,4.0,105.0,0.0,LindTr99,Trevard Lindley
378.0,2010,2010-04-02,CLE,PHI,2010.0,5.0,137.0,0.0,CoxxPe99,Perrish Cox
378.0,2010,2010-04-02,PHI,CLE,,,,,BrowSh20,Sheldon Brown
378.0,2010,2010-04-02,PHI,CLE,,,,,GocoCh99,Chris Gocong
379.0,2010,2010-04-05,PHI,WAS,,,,,McNaDo00,Donovan McNabb
379.0,2010,2010-04-05,WAS,PHI,2010.0,2.0,37.0,0.0,AlleNa99,Nate Allen
379.0,2010,2010-04-05,WAS,PHI,2010.0,4.0,104.0,0.0,VernAl99,Alterraun Verner
380.0,2010,2010-04-05,DET,SEA,,,,,HendRo99,Robert Henderson
380.0,2010,2010-04-05,DET,SEA,2010.0,5.0,133.0,0.0,ChanKa99,Kam Chancellor
380.0,2010,2010-04-05,SEA,DET,,,,,SimsRo20,Rob Sims
380.0,2010,2010-04-05,SEA,DET,2010.0,7.0,213.0,0.0,YounWi99,Willie Young
381.0,2010,2010-04-12,NYJ,PIT,2010.0,5.0,155.0,0.0,SkelJo00,John Skelton
381.0,2010,2010-04-12,PIT,NYJ,,,,,HolmSa00,Santonio Holmes
382.0,2010,2010-04-14,DEN,MIA,,,,,MarsBr00,Brandon Marshall
382.0,2010,2010-04-14,MIA,DEN,2010.0,2.0,43.0,0.0,KindSe99,Sergio Kindle
382.0,2010,2010-04-14,MIA,DEN,2011.0,2.0,46.0,0.0,FranOr00,Orlo Franklin
383.0,2010,2010-04-16,MIA,SF,,,,,GinnTe00,Ted Ginn
383.0,2010,2010-04-16,SF,MIA,2010.0,5.0,145.0,0.0,CarrNo00,Nolan Carroll
384.0,2010,2010-04-19,DEN,DET,,,,,ScheTo00,Tony Scheffler
384.0,2010,2010-04-19,DEN,DET,2010.0,7.0,220.0,0.0,ChanJa98,Jamar Chaney
384.0,2010,2010-04-19,PHI,DEN,2010.0,5.0,137.0,0.0,CoxxPe99,Perrish Cox
384.0,2010,2010-04-19,DET,PHI,,,,,SimsEr20,Ernie Sims
385.0,2010,2010-04-21,PIT,TB,2010.0,7.0,225.0,0.0,ThomSy99,Syd'Quan Thompson
385.0,2010,2010-04-21,TB,PIT,,,,,LeftBy00,Byron Leftwich
386.0,2010,2010-04-21,STL,WAS,,,,,CarrAd99,Adam Carriker
386.0,2010,2010-04-21,STL,WAS,2010.0,5.0,163.0,0.0,JoneRe99,Reshad Jones
386.0,2010,2010-04-21,STL,WAS,2010.0,7.0,208.0,0.0,WelcTh20,Thomas Welch
386.0,2010,2010-04-21,WAS,STL,2010.0,5.0,135.0,0.0,FranDo99,Dominique Franks
386.0,2010,2010-04-21,WAS,STL,2010.0,7.0,211.0,0.0,JohnMa99,Marquis Johnson
387.0,2010,2010-04-22,JAX,OAK,,,,,GrovQu99,Quentin Groves
387.0,2010,2010-04-22,OAK,JAX,2010.0,5.0,158.0,0.0,TennMa20,Matt Tennant
388.0,2010,2010-04-22,DEN,SF,2010.0,1.0,11.0,0.0,DaviAn27,Anthony Davis
388.0,2010,2010-04-22,SF,DEN,2010.0,1.0,13.0,0.0,GrahBr99,Brandon Graham
388.0,2010,2010-04-22,SF,DEN,2010.0,4.0,113.0,0.0,HernAa00,Aaron Hernandez
389.0,2010,2010-04-22,MIA,SD,2010.0,1.0,12.0,0.0,MathRy00,Ryan Mathews
389.0,2010,2010-04-22,MIA,SD,2010.0,4.0,110.0,0.0,StucDa20,Darrell Stuckey
389.0,2010,2010-04-22,MIA,SD,2010.0,6.0,173.0,0.0,DixoAn00,Anthony Dixon
389.0,2010,2010-04-22,SD,MIA,,,,,DobbTi20,Tim Dobbins
389.0,2010,2010-04-22,SD,MIA,2010.0,1.0,28.0,0.0,OdriJa99,Jared Odrick
389.0,2010,2010-04-22,SD,MIA,2010.0,2.0,40.0,0.0,MisiKo99,Koa Misi
389.0,2010,2010-04-22,SD,MIA,2010.0,4.0,126.0,0.0,OwusAk99,Akwasi Owusu-Ansah
390.0,2010,2010-04-22,DEN,PHI,2010.0,1.0,13.0,0.0,GrahBr99,Brandon Graham
390.0,2010,2010-04-22,PHI,DEN,2010.0,1.0,24.0,0.0,BryaDe01,Dez Bryant
390.0,2010,2010-04-22,PHI,DEN,2010.0,3.0,70.0,0.0,DickEd00,Ed Dickson
390.0,2010,2010-04-22,PHI,DEN,2010.0,3.0,87.0,0.0,DeckEr00,Eric Decker
391.0,2010,2010-04-22,DEN,NE,2010.0,1.0,24.0,0.0,BryaDe01,Dez Bryant
391.0,2010,2010-04-22,DEN,NE,2010.0,4.0,113.0,0.0,HernAa00,Aaron Hernandez
391.0,2010,2010-04-22,NE,DEN,2010.0,1.0,22.0,0.0,ThomDe03,Demaryius Thomas
392.0,2010,2010-04-22,BAL,DEN,2010.0,1.0,25.0,0.0,TeboTi00,Tim Tebow
392.0,2010,2010-04-22,DEN,BAL,2010.0,2.0,43.0,0.0,KindSe99,Sergio Kindle
392.0,2010,2010-04-22,DEN,BAL,2010.0,3.0,70.0,0.0,DickEd00,Ed Dickson
392.0,2010,2010-04-22,DEN,BAL,2010.0,4.0,114.0,0.0,PittDe00,Dennis Pitta
393.0,2010,2010-04-22,DET,MIN,2010.0,2.0,34.0,0.0,CookCh99,Chris Cook
393.0,2010,2010-04-22,DET,MIN,2010.0,4.0,100.0,0.0,GrifEv99,Everson Griffen
393.0,2010,2010-04-22,DET,MIN,2010.0,7.0,214.0,0.0,ShulMi01,Mickey Shuler
393.0,2010,2010-04-22,MIN,DET,2010.0,1.0,30.0,0.0,BestJa00,Jahvid Best
393.0,2010,2010-04-22,MIN,DET,2010.0,4.0,128.0,0.0,FoxxJa20,Jason Fox
394.0,2010,2010-04-22,OAK,TB,2010.0,2.0,39.0,0.0,BennAr00,Arrelious Benn
394.0,2010,2010-04-22,TB,OAK,2010.0,2.0,42.0,0.0,GronRo00,Rob Gronkowski
394.0,2010,2010-04-22,TB,OAK,2010.0,5.0,153.0,0.0,LaneAu99,Austen Lane
1405.0,2010,2010-04-22,DAL,NE,2010.0,1.0,27.0,0.0,McCoDe99,Devin McCourty
1405.0,2010,2010-04-22,DAL,NE,2010.0,3.0,90.0,0.0,PricTa00,Taylor Price
1405.0,2010,2010-04-22,NE,DAL,2010.0,1.0,24.0,0.0,BryaDe01,Dez Bryant
1405.0,2010,2010-04-22,NE,DAL,2010.0,4.0,119.0,0.0,EddsA.99,A.J. Edds
395.0,2010,2010-04-23,NE,OAK,2010.0,2.0,44.0,0.0,HousLa99,Lamarr Houston
395.0,2010,2010-04-23,NE,OAK,2010.0,6.0,190.0,0.0,GoetTr99,Travis Goethel
395.0,2010,2010-04-23,OAK,NE,2010.0,2.0,42.0,0.0,GronRo00,Rob Gronkowski
396.0,2010,2010-04-23,ARI,NE,2010.0,2.0,58.0,0.0,TateBe00,Ben Tate
396.0,2010,2010-04-23,ARI,NE,2010.0,3.0,89.0,0.0,EdwaAr00,Armanti Edwards
396.0,2010,2010-04-23,NE,ARI,2010.0,2.0,47.0,0.0,WashDa99,Daryl Washington
397.0,2010,2010-04-23,HOU,MIN,2010.0,2.0,51.0,0.0,GerhTo00,Toby Gerhart
397.0,2010,2010-04-23,MIN,HOU,2010.0,2.0,62.0,0.0,SpikBr99,Brandon Spikes
397.0,2010,2010-04-23,MIN,HOU,2010.0,3.0,93.0,0.0,MoeaTo00,Tony Moeaki
398.0,2010,2010-04-23,DAL,PHI,2010.0,2.0,59.0,0.0,HardMo00,Montario Hardesty
398.0,2010,2010-04-23,DAL,PHI,2010.0,4.0,125.0,0.0,HarbCl00,Clay Harbor
398.0,2010,2010-04-23,PHI,DAL,2010.0,2.0,55.0,0.0,LeexSe99,Sean Lee
399.0,2010,2010-04-23,HOU,NE,2010.0,2.0,62.0,0.0,SpikBr99,Brandon Spikes
399.0,2010,2010-04-23,HOU,NE,2010.0,5.0,150.0,0.0,MeskZo99,Zoltan Mesko
399.0,2010,2010-04-23,NE,HOU,2010.0,2.0,58.0,0.0,TateBe00,Ben Tate
400.0,2010,2010-04-23,CLE,PHI,2010.0,3.0,71.0,0.0,BurnMo99,Morgan Burnett
400.0,2010,2010-04-23,CLE,PHI,2010.0,5.0,134.0,0.0,SappRi99,Ricky Sapp
400.0,2010,2010-04-23,CLE,PHI,2010.0,5.0,146.0,0.0,ThomCa99,Cam Thomas
400.0,2010,2010-04-23,PHI,CLE,2010.0,2.0,59.0,0.0,HardMo00,Montario Hardesty
401.0,2010,2010-04-23,GB,PHI,2010.0,3.0,86.0,0.0,Teo-Da99,Daniel Te'o-Nesheim
401.0,2010,2010-04-23,GB,PHI,2010.0,4.0,122.0,0.0,KafkMi00,Mike Kafka
401.0,2010,2010-04-23,PHI,GB,2010.0,3.0,71.0,0.0,BurnMo99,Morgan Burnett
402.0,2010,2010-04-23,SD,SF,2010.0,3.0,91.0,0.0,BowmNa99,NaVorro Bowman
402.0,2010,2010-04-23,SD,SF,2010.0,6.0,173.0,0.0,DixoAn00,Anthony Dixon
402.0,2010,2010-04-23,SD,SF,2011.0,4.0,115.0,0.0,HuntKe00,Kendall Hunter
402.0,2010,2010-04-23,SF,SD,2010.0,3.0,79.0,0.0,ButlDo99,Donald Butler
403.0,2010,2010-04-23,CAR,NE,2011.0,2.0,33.0,0.0,DowlRa00,Ras-I Dowling
403.0,2010,2010-04-23,NE,CAR,2010.0,3.0,89.0,0.0,EdwaAr00,Armanti Edwards
404.0,2010,2010-04-23,HOU,KC,2010.0,3.0,93.0,0.0,MoeaTo00,Tony Moeaki
404.0,2010,2010-04-23,KC,HOU,2010.0,4.0,102.0,0.0,SharDa01,Darryl Sharpton
404.0,2010,2010-04-23,KC,HOU,2010.0,5.0,144.0,0.0,McMaSh99,Sherrick McManis
405.0,2010,2010-04-24,SEA,TEN,2010.0,4.0,104.0,0.0,VernAl99,Alterraun Verner
405.0,2010,2010-04-24,SEA,TEN,2010.0,6.0,176.0,0.0,SmitRu01,Rusty Smith
405.0,2010,2010-04-24,TEN,SEA,,,,,VickKe99,Kevin Vickerson
405.0,2010,2010-04-24,TEN,SEA,,,,,WhitLe01,LenDale White
405.0,2010,2010-04-24,TEN,SEA,2010.0,4.0,111.0,0.0,ThurWa99,Walter Thurmond
405.0,2010,2010-04-24,TEN,SEA,2010.0,6.0,185.0,0.0,McCoAn00,Anthony McCoy
406.0,2010,2010-04-24,JAX,OAK,2010.0,4.0,108.0,0.0,FordJa01,Jacoby Ford
406.0,2010,2010-04-24,OAK,JAX,,,,,MorrKi20,Kirk Morrison
406.0,2010,2010-04-24,OAK,JAX,2010.0,5.0,153.0,0.0,LaneAu99,Austen Lane
407.0,2010,2010-04-24,CAR,NYJ,2010.0,4.0,112.0,0.0,McKnJo00,Joe McKnight
407.0,2010,2010-04-24,NYJ,CAR,2010.0,4.0,124.0,0.0,NorwEr99,Eric Norwood
407.0,2010,2010-04-24,NYJ,CAR,2010.0,6.0,198.0,0.0,GettDa00,David Gettis
408.0,2010,2010-04-24,DAL,MIA,2010.0,4.0,119.0,0.0,EddsA.99,A.J. Edds
408.0,2010,2010-04-24,MIA,DAL,2010.0,4.0,126.0,0.0,OwusAk99,Akwasi Owusu-Ansah
408.0,2010,2010-04-24,MIA,DAL,2010.0,6.0,179.0,0.0,YounSa21,Sam Young
409.0,2010,2010-04-24,ARI,NO,2010.0,4.0,123.0,0.0,WoodAl99,Al Woods
409.0,2010,2010-04-24,NO,ARI,2010.0,4.0,130.0,0.0,SchoOB99,O'Brien Schofield
409.0,2010,2010-04-24,NO,ARI,2010.0,6.0,201.0,0.0,CalvJo99,Jorrick Calvin
410.0,2010,2010-04-24,ATL,STL,2010.0,5.0,149.0,0.0,DaviHa21,Hall Davis
410.0,2010,2010-04-24,ATL,STL,2010.0,6.0,189.0,0.0,SimsEu99,Eugene Sims
410.0,2010,2010-04-24,STL,ATL,2010.0,5.0,135.0,0.0,FranDo99,Dominique Franks
411.0,2010,2010-04-24,NYJ,SEA,,,,,WashLe00,Leon Washington
411.0,2010,2010-04-24,NYJ,SEA,2010.0,7.0,236.0,0.0,DaviDe99,Dexter Davis
411.0,2010,2010-04-24,SEA,NYJ,2010.0,5.0,139.0,0.0,ConnJo00,John Conner
412.0,2010,2010-04-24,PHI,SD,2010.0,5.0,146.0,0.0,ThomCa99,Cam Thomas
412.0,2010,2010-04-24,SD,PHI,2010.0,5.0,159.0,0.0,CoopRi00,Riley Cooper
412.0,2010,2010-04-24,SD,PHI,2011.0,5.0,149.0,0.0,LewiDi00,Dion Lewis
413.0,2010,2010-04-24,ARI,PIT,,,,,McFaBr20,Bryant McFadden
413.0,2010,2010-04-24,ARI,PIT,2010.0,6.0,195.0,0.0,BrowAn04,Antonio Brown
413.0,2010,2010-04-24,PIT,ARI,2010.0,5.0,155.0,0.0,SkelJo00,John Skelton
414.0,2010,2010-04-24,OAK,WAS,2012.0,4.0,109.0,0.0,Ta'aAl00,Alameda Ta'amu
414.0,2010,2010-04-24,WAS,OAK,,,,,CampJa00,Jason Campbell
415.0,2010,2010-04-24,JAX,NO,2010.0,5.0,158.0,0.0,TennMa20,Matt Tennant
415.0,2010,2010-04-24,NO,JAX,2011.0,4.0,121.0,0.0,ProsCh00,Chris Prosinski
416.0,2010,2010-04-24,MIA,WAS,2010.0,6.0,174.0,0.0,,
416.0,2010,2010-04-24,MIA,WAS,,,,,,Dennis Morris
416.0,2010,2010-04-24,MIA,WAS,2010.0,7.0,219.0,0.0,AustTe00,Terrence Austin
416.0,2010,2010-04-24,WAS,MIA,2010.0,5.0,163.0,0.0,JoneRe99,Reshad Jones
417.0,2010,2010-04-24,NE,WAS,2010.0,7.0,229.0,0.0,CookEr00,Erik Cook
417.0,2010,2010-04-24,NE,WAS,2010.0,7.0,231.0,0.0,CapeSe20,Selvish Capers
417.0,2010,2010-04-24,WAS,NE,2010.0,7.0,208.0,0.0,WelcTh20,Thomas Welch
418.0,2010,2010-04-24,DET,PHI,2010.0,7.0,220.0,0.0,ChanJa98,Jamar Chaney
418.0,2010,2010-04-24,PHI,DET,2011.0,6.0,186.0,0.0,SmitD.00,D.J. Smith
419.0,2010,2010-04-24,DEN,TB,2011.0,5.0,135.0,0.0,StanRi00,Ricky Stanzi
419.0,2010,2010-04-24,TB,DEN,2010.0,7.0,225.0,0.0,ThomSy99,Syd'Quan Thompson
419.0,2010,2010-04-24,TB,DEN,2010.0,7.0,232.0,0.0,KirlJa99,Jammie Kirlew
420.0,2010,2010-04-27,CAR,CHI,,,,,HarrCh20,Chris Harris
420.0,2010,2010-04-27,CHI,CAR,,,,,WillJa21,Jamar Williams
421.0,2010,2010-04-29,CHI,STL,,,,,PaynKe99,Kevin Payne
421.0,2010,2010-04-29,STL,CHI,2010.0,,,0.0,,
422.0,2010,2010-05-10,DAL,STL,,,,,CarpBo20,Bobby Carpenter
422.0,2010,2010-05-10,STL,DAL,,,,,BarrAl20,Alex Barron
423.0,2010,2010-05-10,DAL,STL,,,,,CarpBo20,Bobby Carpenter
423.0,2010,2010-05-10,STL,DAL,,,,,BarrAl20,Alex Barron
424.0,2010,2010-05-25,JAX,MIA,2011.0,7.0,218.0,0.0,TaylRy00,Ryan Taylor
424.0,2010,2010-05-25,MIA,JAX,,,,,SmilJu20,Justin Smiley
425.0,2010,2010-06-07,SF,STL,,,,,BrucIs00,Isaac Bruce
425.0,2010,2010-06-07,STL,SF,2012.0,,,1.0,,
426.0,2010,2010-06-21,NO,WAS,,,,,BrowJa55,Jammal Brown
426.0,2010,2010-06-21,NO,WAS,2011.0,5.0,155.0,0.0,PaulNi00,Niles Paul
426.0,2010,2010-06-21,WAS,NO,2011.0,3.0,72.0,0.0,WilsMa01,Martez Wilson
427.0,2010,2010-07-31,DEN,PHI,,,,,ArriJ.00,J.J. Arrington
427.0,2010,2010-07-31,DEN,PHI,2012.0,6.0,194.0,1.0,McNuMa00,Marvin McNutt
427.0,2010,2010-07-31,PHI,DEN,,,,,MaysJo99,Joe Mays
428.0,2010,2010-08-02,BAL,WAS,,,,,BeckJo00,John Beck
428.0,2010,2010-08-02,WAS,BAL,,,,,,Doug Dutch
429.0,2010,2010-08-17,SEA,SF,2011.0,6.0,190.0,0.0,JoneCo01,Colin Jones
429.0,2010,2010-08-17,SF,SEA,,,,,BalmKe99,Kentwan Balmer
430.0,2010,2010-08-18,DET,SEA,2011.0,6.0,173.0,0.0,MaxwBy00,Byron Maxwell
430.0,2010,2010-08-18,SEA,DET,,,,,JackLa98,Lawrence Jackson
431.0,2010,2010-08-23,ATL,NE,,,,,OjinQu20,Quinn Ojinnaka
431.0,2010,2010-08-23,NE,ATL,2011.0,7.0,230.0,0.0,MattCl01,Cliff Matthews
432.0,2010,2010-08-25,MIA,MIN,,,,,CamaGr00,Greg Camarillo
432.0,2010,2010-08-25,MIN,MIA,,,,,SappBe20,Benny Sapp
433.0,2010,2010-08-30,ARI,PHI,,,,,CalvJo99,Jorrick Calvin
433.0,2010,2010-08-30,PHI,ARI,,,,,ScotCh00,Charles Scott
434.0,2010,2010-08-30,STL,WAS,,,,,DaviHa21,Hall Davis
434.0,2010,2010-08-30,WAS,STL,,,,,MorrDe02,Dennis Morris
436.0,2010,2010-08-31,DET,SEA,,,,,PoluTy20,Tyler Polumbus
436.0,2010,2010-08-31,SEA,DET,2010.0,7.0,,0.0,,
437.0,2010,2010-09-01,BAL,SEA,2011.0,5.0,157.0,0.0,HoguDo01,Doug Hogue
437.0,2010,2010-09-01,SEA,BAL,,,,,WilsJo99,Josh Wilson
438.0,2010,2010-09-03,ARI,PHI,,,,,WellRe20,Reggie Wells
438.0,2010,2010-09-03,PHI,ARI,2011.0,6.0,184.0,0.0,CartDa01,David Carter
439.0,2010,2010-09-04,DAL,MIA,,,,,McQuPa20,Pat McQuistan
439.0,2010,2010-09-04,MIA,DAL,2010.0,,,0.0,,
440.0,2010,2010-09-04,DAL,SD,,,,,CrayPa00,Patrick Crayton
440.0,2010,2010-09-04,SD,DAL,2010.0,7.0,,0.0,,
441.0,2010,2010-09-04,MIN,NYG,,,,,RoseSa00,Sage Rosenfels
441.0,2010,2010-09-04,MIN,NYG,,,,,ReynDa00,Darius Reynaud
441.0,2010,2010-09-04,NYG,MIN,2010.0,7.0,,0.0,,
442.0,2010,2010-09-04,IND,WAS,2011.0,7.0,224.0,0.0,WhitMa01,Markus White
442.0,2010,2010-09-04,WAS,IND,,,,,TryoJu99,Justin Tryon
443.0,2010,2010-09-04,BAL,PHI,,,,,BarnAn99,Antwan Barnes
443.0,2010,2010-09-04,PHI,BAL,2011.0,7.0,225.0,0.0,AlleAn01,Anthony Allen
444.0,2010,2010-09-04,DEN,DET,,,,,SmitAl98,Alphonso Smith
444.0,2010,2010-09-04,DEN,DET,2011.0,7.0,205.0,0.0,,
444.0,2010,2010-09-04,DET,DEN,,,,,GronDa00,Dan Gronkowski
444.0,2010,2010-09-04,DET,DEN,2011.0,6.0,186.0,0.0,SmitD.00,D.J. Smith
445.0,2010,2010-09-04,KC,NE,,,,,PageJa20,Jarrad Page
445.0,2010,2010-09-04,NE,KC,2012.0,7.0,238.0,0.0,HemiJu00,Junior Hemingway
446.0,2010,2010-09-04,NE,PHI,2012.0,6.0,200.0,0.0,WashBr00,Brandon Washington
446.0,2010,2010-09-04,PHI,NE,,,,,WhitTr20,Tracy White
446.0,2010,2010-09-04,PHI,NE,2012.0,7.0,223.0,0.0,LewiTr00,Travis Lewis
448.0,2010,2010-09-04,CIN,JAX,,,,,JoneDa99,David Jones
448.0,2010,2010-09-04,JAX,CIN,,,,,NelsRe99,Reggie Nelson
447.0,2010,2010-09-05,PHI,SEA,,,,,AndrSt21,Stacy Andrews
447.0,2010,2010-09-05,SEA,PHI,2010.0,7.0,,0.0,,
449.0,2010,2010-09-07,BAL,STL,,,,,ClayMa01,Mark Clayton
449.0,2010,2010-09-07,BAL,STL,2011.0,7.0,228.0,0.0,WillJa12,Jabara Williams
449.0,2010,2010-09-07,STL,BAL,2011.0,6.0,180.0,0.0,TaylTy00,Tyrod Taylor
450.0,2010,2010-09-15,DEN,NE,2011.0,4.0,99.0,0.0,WrigK.00,K.J. Wright
450.0,2010,2010-09-15,NE,DEN,,,,,MaroLa00,Laurence Maroney
450.0,2010,2010-09-15,NE,DEN,2011.0,6.0,189.0,0.0,MohaMi00,Mike Mohamed
451.0,2010,2010-10-05,CLE,MIN,2010.0,7.0,,0.0,,
451.0,2010,2010-10-05,MIN,CLE,,,,,MitcJa20,Jayme Mitchell
452.0,2010,2010-10-05,BUF,SEA,,,,,LyncMa00,Marshawn Lynch
452.0,2010,2010-10-05,SEA,BUF,2011.0,4.0,122.0,0.0,HairCh00,Chris Hairston
452.0,2010,2010-10-05,SEA,BUF,2012.0,5.0,147.0,0.0,CardTa00,Tank Carder
453.0,2010,2010-10-06,MIN,NE,2011.0,3.0,74.0,0.0,MallRy00,Ryan Mallett
453.0,2010,2010-10-06,NE,MIN,,,,,MossRa00,Randy Moss
453.0,2010,2010-10-06,NE,MIN,2012.0,7.0,223.0,0.0,LewiTr00,Travis Lewis
